Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.05133530941588,2.73354609011429,0.704511799724457,1.16312811538609,0.62251098729871,1.3466306507712,0.695209563773375,-1.35774770320791,1.86332687000336,2.91752727950202,1.09251403364293,-0.62779626326919
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.55354808185622,2.94168464206538,0.174259722821304,1.01887723192984,1.56430689663536,1.98626296400239,1.30350317565873,-6.70639361073974,4.4669658436443,4.32849751156559,-1.76308859891033,-1.15937778694629
Azerbaijan,AZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,10.1910292674816,-0.147024760133903,-4.14117487259738,-0.824348468311783,0.62488437469257,1.61582943287135,-4.85235140794201,5.15148935903709,4.673317967871,1.23267992863603,3.5728955022992
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.29619175946311,2.79090551843051,0.198544914739557,-1.84653148444181,2.728115494957,1.8159781736959,-1.33052999956263,-20.3291813559269,17.434844816468,10.5529690990486,2.55756046187126,2.90387123462988
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.893819936325329,2.55964691370853,-1.66329278716239,-0.0791098754103388,-0.457057166110175,1.91849572888873,3.38274086937953,-5.17307400932464,2.11919822497499,4.76451212539493,0.42885937985659,1.85390359869062
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.54080541439843,3.38671358983686,5.60449539732434,6.16181560014782,5.68710307010265,6.44197494702485,6.97264399779152,2.58647816564581,6.07069417020969,6.00847462887278,4.4907040939439,2.96499837954917
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.48446373308893,4.62813476022488,-1.39790250487843,1.27579693620899,0.50241999615892,-1.46593817049695,0.050927970591033,-14.5139743585979,-0.255760855683505,17.1554586161249,2.90779617567229,2.43473383953297
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,6.29963628199231,-3.9572512636508,-2.61191381567238,2.64480751685403,3.36999150781449,1.6513675093432,-0.251224685296094,3.29081749370279,-3.88854008026519,4.69120797390816,4.52996444880654
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.8302678771237,3.46547823151502,0.887876358046185,0.682454832714654,1.08431151262542,1.41528937457539,1.89071932044187,-5.20244011003201,5.8180102265206,3.11948540770641,0.852949954251983,0.400004034972383
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.92908092614448,8.63286312471467,0.623344723744751,-2.31386521552362,-4.06828153670182,-1.04044004654376,2.74257530356437,-14.6255152617956,16.6367646067625,7.24662103489808,-1.54675916595728,2.02408347328358
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.67842480823693,2.65043149973154,-1.18432043750336,0.361166139903119,2.67041720047298,3.73701554279164,3.98211326561793,1.12020264806804,4.41335435119757,3.58043408047179,3.70332512754182,4.84017869082697
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.727990781411421,8.56055025926008,0.878744268938576,-0.633720640096868,3.40119187834931,-0.827444988688441,-0.124745932153232,-7.22554789447419,4.17701251227291,6.31013667887972,4.99991948921101,6.07418333747786
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.44206315606186,0.881596585426465,5.58370603464722,7.42464056841786,1.21137239128886,2.76296102776938,5.05479153201512,-10.8226112381065,3.68935319221934,4.47661599603487,3.90421522133049,..
Bolivia,BOL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.45834978447405,0.762647490787714,3.27865155787241,2.7222071569043,2.68372843487559,1.40411994190022,0.0889440250061426,-13.7898619967426,8.91320528866063,2.54653335522636,1.11808728662825,-2.47074604396363
